Video	title	url	format_label_1	format_hierarchy_1	format_label_2	format_hierarchy_2	gt_format_label_1	gt_format_hierarchy_1	gt_format_label_2	gt_format_hierarchy_2	annotated_at	annotator_id
Khan_Academy_Yeie-aJT2eU	Divergence intuition, part 2	https://www.youtube.com/watch?v=Yeie-aJT2eU	Writing Cursor	Writing Cursor			Writing Cursor	Writing Cursor	Animated Graphics	Graphics	2025-07-29T04:42:24.801836	jeanne
French_Cooking_Academy_SKihmJJeLy8	Pork cutlets with cream and mushroom sauce | French Bistro Recipes	https://www.youtube.com/watch?v=SKihmJJeLy8	Experiments	Demonstrations			Cooking	Demonstrations	Talking Head - Center	Talking Head	2025-07-29T04:43:27.674199	jeanne
IBM_Technology_jcgaNrC4ElU	Five Steps to Create a New AI Model	https://www.youtube.com/watch?v=jcgaNrC4ElU	Glassboard	Writing Board			Talking Head - Center	Talking Head	Glassboard	Writing Board	2025-07-29T04:43:58.069579	jeanne
Fox_US_News_0fSV8mVyGmU	Eyewitness reveals what he saw in explosion at New York-Canada border	https://www.youtube.com/watch?v=0fSV8mVyGmU	Interviews	Interviews			Talking Head - Center	Talking Head	Interviews	Interviews	2025-07-29T04:44:32.112248	jeanne
Fireship_yvGY5vkONds	The most disastrous app launch of all time…	https://www.youtube.com/watch?v=yvGY5vkONds	Slidedecks	Slidedecks			Talking Head - Center	Talking Head	Animated Graphics	Graphics	2025-07-29T04:45:11.529690	jeanne
Max_Lugavere_CONpz0KgxdQ	How To Create A Fat Burning Metabolism with Mark Sisson	https://www.youtube.com/watch?v=CONpz0KgxdQ	Talking Head - Center	Talking Head			Podcast	Interviews	Interviews	Interviews	2025-07-29T04:47:11.955906	jeanne
Steve_Kaufmann_qntIW8h-Vro	We’ll Never Be Perfect	https://www.youtube.com/watch?v=qntIW8h-Vro	Talking Head - Center	Talking Head			Talking Head - Center	Talking Head	Infographics	Graphics	2025-07-29T04:47:33.253714	jeanne
NYT_Podcasts_ZqeqTYKE5FI	Uninspired by Plant-Based Foods? Add Some Anchovies.	https://www.youtube.com/watch?v=ZqeqTYKE5FI	Static Screen	Others			Static Screen	Others	Talking Head - Corner	Talking Head	2025-07-29T04:47:52.960172	jeanne
PewDiePie_n9pmRI5XYh8	DUCK GAMES.	https://www.youtube.com/watch?v=n9pmRI5XYh8	Talking Head - Corner	Talking Head			Games	Gaming	Talking Head - Corner	Talking Head	2025-07-29T04:48:24.214775	jeanne
RottenTomatoes_gQNFCRom7c0	The Fabulous Baker Boys (1989) - Makin' Whoopee Scene (6/11) | Movieclips	https://www.youtube.com/watch?v=gQNFCRom7c0	Unedited Footage	Others			Stage Talks	Stage Talks	Dance	Others	2025-07-29T04:48:45.228499	jeanne
Conan_OBrien_sm4SAncusTM	Scarlett Johansson’s First Paid Acting Gig Was On “Late Night” | Late Night with Conan O’Brien	https://www.youtube.com/watch?v=sm4SAncusTM	Talkshows	Interviews			Talking Head - Center	Talking Head	Stage Talks	Stage Talks	2025-07-29T04:49:08.598580	jeanne
RottenTomatoes_rA69NDoXRhI	Dying of the Light (2014) - What's Left of My Time Scene (3/10) | Movieclips	https://www.youtube.com/watch?v=rA69NDoXRhI	Unedited Footage	Others			Talking Head - Center	Talking Head	Interviews	Interviews	2025-07-29T04:49:34.671250	jeanne
Extra_History_6WkjHyKHyX4	Hogs in History - Creator and Destroyer - Extra History	https://www.youtube.com/watch?v=6WkjHyKHyX4	Cartoon	Animations			Infographics	Graphics	Cartoon	Animations	2025-07-29T04:49:54.225788	jeanne
Sam_the_Cooking_Guy_2O2afWLh7IM	ONE PAN STEAK DINNER ON THE TABLE IN UNDER 30 MINUTES! | SAM THE COOKING GUY	https://www.youtube.com/watch?v=2O2afWLh7IM	Experiments	Demonstrations	Talking Head - Center	Talking Head	Cooking	Demonstrations	Animated Graphics	Graphics	2025-07-29T04:50:34.668692	jeanne
RottenTomatoes_kDfvxJUxL10	Erin Brockovich (3/10) Movie CLIP - Erin Is Re-hired (2000) HD	https://www.youtube.com/watch?v=kDfvxJUxL10	Unedited Footage	Others			Talkshows	Interviews	Talking Head - Center	Talking Head	2025-07-29T04:51:39.565247	jeanne
Conan_OBrien_gplM_zsVm5M	Why Anthony Hopkins Is Done with Hannibal Lecter | Late Night with Conan O’Brien	https://www.youtube.com/watch?v=gplM_zsVm5M	Talkshows	Interviews			Talking Head - Center	Talking Head	Interviews	Interviews	2025-07-29T04:52:05.707016	jeanne
Comedy_Central_Stand_Up_67pDA2EMsZQ	Tacarra Williams’s 12-Year-Old Daughter Had an Outrageous Request	https://www.youtube.com/watch?v=67pDA2EMsZQ	Skit	Skit			Stage Talks	Stage Talks	Talking Head - Center	Talking Head	2025-07-29T04:52:39.100830	jeanne
RottenTomatoes_8TJk9N4RrNM	The Blair Witch Project (6/8) Movie CLIP - We're Still Alive 'Cause We're Smoking (1999) HD	https://www.youtube.com/watch?v=8TJk9N4RrNM	Unedited Footage	Others			Point of View	Vlog	Documentary Style	Documentaries	2025-07-29T04:52:54.151138	jeanne
Nerdwriter1_LN-Fv4OlHj0	Vlog #53 - Did Shakespeare Invent Love?	https://www.youtube.com/watch?v=LN-Fv4OlHj0	Talking Head - Center	Talking Head			Talking Head - Center	Talking Head	Vlog	Vlog	2025-07-29T04:53:40.242594	jeanne
RottenTomatoes_lZ885HzflVc	"Teen Witch (1/12) Movie CLIP - Mr. Miller Teaches ""Romance"" (1989) HD"	https://www.youtube.com/watch?v=lZ885HzflVc	Unedited Footage	Others			Classroom	Lectures	Talking Head - Center	Talking Head	2025-07-29T04:54:00.726402	jeanne
David_Taylor_JuBAh6HqCxI	How to Cite Sources in APA: 15 Tips You Can Use Right Now	https://www.youtube.com/watch?v=JuBAh6HqCxI	Slidedecks	Slidedecks			Slidedecks	Slidedecks	Slidedecks	Slidedecks	2025-07-29T04:54:33.729981	jeanne
The_Law_Simplified_by-F2gy7UJE	'Thinking' Your Way to a First Class	https://www.youtube.com/watch?v=by-F2gy7UJE	Talking Head - Center	Talking Head	Writing Cursor	Writing Cursor	Talking Head - Center	Talking Head	Slidedecks	Slidedecks	2025-07-29T04:55:32.724478	jeanne
SecondThought_5gxsk_zy9pk	First Contact Part 1: How Prepared Are We?	https://www.youtube.com/watch?v=5gxsk_zy9pk	Cartoon	Animations	Animated Graphics	Graphics	Animated Graphics	Graphics	Infographics	Graphics	2025-07-29T04:56:14.932062	jeanne
Seth_Meyers_5OWxG6CXI1I	Marianne Williamson on Humor, Morality and Beating Trump in 2020	https://www.youtube.com/watch?v=5OWxG6CXI1I	Talkshows	Interviews			Talking Head - Center	Talking Head	Talkshows	Interviews	2025-07-29T04:58:46.058822	jeanne
Not_Another_Cooking_Show_xGqVUgt_b9I	how to make TURKEY STOCK FROM SCRATCH for THANKSGIVING	https://www.youtube.com/watch?v=xGqVUgt_b9I	Experiments	Demonstrations	Talking Head - Center	Talking Head	Cooking	Demonstrations	Talking Head - Center	Talking Head	2025-07-29T04:59:26.823792	jeanne
AsapSCIENCE_bcmJ5u4Ord0	Amazing Earth Facts To Blow Your Mind	https://www.youtube.com/watch?v=bcmJ5u4Ord0	Whieboard	Writing Board			Writing Hand	Writing Hand	Infographics	Graphics	2025-07-29T04:59:48.147301	jeanne
Khan_Academy_AnATlMVA12E	Futures and forward curves | Finance & Capital Markets | Khan Academy	https://www.youtube.com/watch?v=AnATlMVA12E	Writing Cursor	Writing Cursor			Writing Cursor	Writing Cursor	Animated Graphics	Graphics	2025-07-29T05:00:09.610940	jeanne
Khan_Academy_Za7G_eWKiF4	Independent or dependent probability event? | Precalculus | Khan Academy	https://www.youtube.com/watch?v=Za7G_eWKiF4	Writing Cursor	Writing Cursor			Writing Cursor	Writing Cursor	Infographics	Graphics	2025-07-29T05:00:28.726927	jeanne
Facts_TnTvJB7gtWU	Irish People Taste Test Weird American M&Ms	https://www.youtube.com/watch?v=TnTvJB7gtWU	Talking Head - Center	Talking Head			Talking Head - Center	Talking Head	Talkshows	Interviews	2025-07-29T05:05:57.092355	jeanne
Gordon_Ramsay_WysiAYJHRCE	Gordon Ramsay FURIOUS At Lying Chef | Hotel Hell	https://www.youtube.com/watch?v=WysiAYJHRCE	Talking Head - Center	Talking Head			Documentary Style	Documentaries	Cooking	Demonstrations	2025-07-29T05:06:16.282505	jeanne
Khan_Academy_9KR1bad76qg	Social institutions | Society and Culture | MCAT | Khan Academy	https://www.youtube.com/watch?v=9KR1bad76qg	Writing Cursor	Writing Cursor			Writing Cursor	Writing Cursor	Infographics	Graphics	2025-07-29T05:06:36.177698	jeanne
Facts_YriQwKvrXaw	People Date Whilst Eating The World's Hottest Wings (Carolina Reaper)	https://www.youtube.com/watch?v=YriQwKvrXaw	Talking Head - Center	Talking Head			Talkshows	Interviews	Talking Head - Center	Talking Head	2025-07-29T05:06:57.461652	jeanne
Practical_Engineering_iWc3BcCvEW0	Resin Sphere Turning Experiment Failure	https://www.youtube.com/watch?v=iWc3BcCvEW0	Experiments	Demonstrations			Experiments	Demonstrations	Experiments	Demonstrations	2025-07-29T05:07:35.627090	jeanne
eHowEducation_AMBzryMwiQ0	How to Add Fractions With Variables & Whole Numbers	https://www.youtube.com/watch?v=AMBzryMwiQ0	Glassboard	Writing Board			Glassboard	Writing Board	Talking Head - Center	Talking Head	2025-07-29T05:07:51.631823	jeanne
Vox_v3MtBE37wHY	How slow motion works	https://www.youtube.com/watch?v=v3MtBE37wHY	Animated Graphics	Graphics	Slidedecks	Slidedecks	Documentary Style	Documentaries	Infographics	Graphics	2025-07-29T05:08:38.024466	jeanne
Khan_Academy_5Ixp_0r5YWk	Nernst equation | Physical Processes | MCAT | Khan Academy	https://www.youtube.com/watch?v=5Ixp_0r5YWk	Writing Cursor	Writing Cursor			Writing Cursor	Writing Cursor	Talking Head - Corner	Talking Head	2025-07-29T05:09:01.894934	jeanne
RottenTomatoes_U6uNt6h3_bM	Rambo (7/12) Movie CLIP - Live for Nothing or Die for Something (2008) HD	https://www.youtube.com/watch?v=U6uNt6h3_bM	Unedited Footage	Others			Documentary Style	Documentaries	Unedited Footage	Others	2025-07-29T05:09:18.343941	jeanne
Socratica_ERZ4pO4yPRk	Text Preprocessing « NLP « Machine Learning – Mathematica Essentials	https://www.youtube.com/watch?v=ERZ4pO4yPRk	Animated Graphics	Graphics			Slidedecks	Slidedecks	Writing Cursor	Writing Cursor	2025-07-29T05:10:02.219728	jeanne
